Food code,Seq num,Portion code,Portion weight,Start date,End date
24122160,2,64698,110,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,3,64699,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,4,64700,145,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24122160,10,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24122161,10,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,2,64696,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,3,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,4,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,5,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,7,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24122170,8,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,2,64696,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,3,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,4,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,5,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,7,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24122171,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,2,64698,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,3,64699,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,4,64700,170,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,5,64697,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123110,22,90000,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,2,64698,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,3,64699,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,4,64700,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,5,64697,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123120,26,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,2,64698,110,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,3,64699,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,4,64700,145,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24123300,10,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24123301,10,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,1,10049,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,2,64698,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,3,64699,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,4,64700,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,5,64697,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,10,60453,220,"01/01/19 00:00:00","12/31/20 00:00:00"
24123310,11,90000,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,1,10049,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,2,64698,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,3,64699,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,4,64700,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,5,64697,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,10,60453,210,"01/01/19 00:00:00","12/31/20 00:00:00"
24123311,11,90000,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,2,64698,110,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,3,64699,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,4,64700,145,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,5,64697,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24124200,10,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,5,64697,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24124201,10,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,2,64698,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,3,64699,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,4,64700,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127200,10,90000,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127201,10,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,2,64698,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,3,64699,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,4,64700,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127202,10,90000,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,2,64698,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,3,64699,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,4,64700,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127210,10,90000,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,5,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,6,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,7,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,8,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,9,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127211,10,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,2,64696,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,3,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,4,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,5,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,7,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127220,8,90000,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,2,64696,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,3,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,4,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,5,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,7,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127221,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,2,64698,150,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,3,64699,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,4,64700,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,5,64697,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,10,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127500,11,90000,175,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,2,64698,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,3,64699,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,4,64700,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,5,64697,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,6,62138,30,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,7,61398,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,8,61039,85,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,9,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,10,60453,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24127501,11,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24130210,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24130210,2,62772,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24130210,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24130210,12,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24130220,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24130220,2,62772,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24130220,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24130220,16,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,2,64707,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,3,64708,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,4,64709,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,5,64706,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,7,61129,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132230,8,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,2,64707,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,3,64708,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,4,64709,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,5,64706,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,7,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132231,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132240,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24132240,2,62772,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132240,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24132240,4,61129,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132240,5,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24132241,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24132241,2,62772,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132241,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24132241,4,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24132241,5,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,2,64707,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,3,64708,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,4,64709,200,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,5,64706,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,7,61129,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24133210,16,90000,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,2,64707,110,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,3,64708,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,4,64709,170,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,5,64706,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,7,61127,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24133220,20,90000,130,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,2,64707,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,3,64708,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,4,64709,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,5,64706,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,7,61129,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134100,8,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,2,64707,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,3,64708,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,4,64709,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,5,64706,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,7,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134101,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,1,10049,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,2,64707,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,3,64708,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,4,64709,250,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,5,64706,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,7,61129,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24134150,8,90000,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,1,10049,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,2,64707,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,3,64708,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,4,64709,240,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,5,64706,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,7,61129,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134151,8,90000,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,2,64707,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,3,64708,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,4,64709,185,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,5,64706,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,7,61129,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134300,8,90000,140,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,2,64707,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,3,64708,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,4,64709,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,5,64706,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,7,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24134301,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,2,64707,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,3,64708,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,4,64709,250,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,6,61129,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137300,7,90000,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,2,64707,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,3,64708,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,4,64709,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,6,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137301,7,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,2,64707,165,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,3,64708,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,4,64709,250,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,5,64706,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,7,61129,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137310,8,90000,195,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,2,64707,105,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,3,64708,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,4,64709,155,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,5,64706,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,6,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,7,61129,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24137311,8,90000,120,"01/01/19 00:00:00","12/31/20 00:00:00"
24140210,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24140210,2,62704,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24140210,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24140210,12,90000,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24140220,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24140220,2,62704,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24140220,3,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24140220,16,90000,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,2,64703,45,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,3,64704,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,4,64705,80,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24142300,6,90000,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,2,64703,40,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,3,64704,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,4,64705,65,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24142301,6,90000,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,2,64703,45,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,3,64704,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,4,64705,80,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24142310,6,90000,60,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,2,64703,40,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,3,64704,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,4,64705,65,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,5,40040,28.35,"01/01/19 00:00:00","12/31/20 00:00:00"
24142311,6,90000,50,"01/01/19 00:00:00","12/31/20 00:00:00"
24142320,1,10049,135,"01/01/19 00:00:00","12/31/20 00:00:00"
